,Rstart,L1,Rend,L2,delta L,T,random,Expo,Accept?
213,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1510.5621751950002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 30, 25, 27, 5, 9, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1672.244054215,161.68187901999977,2.3513996268485524,0.03480306246156506,1.0656033028990002e-06,No
214,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1510.5621751950002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 4, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 22, 6, 21, 11, 18, 24, 12]",1574.0178144550002,63.45563926,2.327885630580067,0.625168882952897,0.004288650200071043,No
215,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1510.5621751950002,"[13, 26, 17, 12, 14, 29, 19, 28, 15, 10, 22, 3, 25, 27, 5, 21, 9, 23, 7, 8, 1, 2, 20, 4, 6, 30, 11, 18, 24, 16]",1813.0164929100001,302.4543177149999,2.304606774274266,0.5575668639047704,3.987715761620249e-12,No
216,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1510.5621751950002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 1, 8, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1584.8950003050002,74.33282510999993,2.2815607065315233,0.24009660950943368,0.0014796304095851737,No
217,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1510.5621751950002,"[3, 14, 21, 19, 29, 18, 15, 22, 12, 28, 2, 10, 20, 5, 13, 6, 4, 24, 17, 8, 1, 16, 25, 9, 26, 11, 23, 7, 30, 27]",2006.842955588,496.28078039299976,2.258745099466208,0.7830588821510741,8.237102605602272e-20,No
218,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 5, 30, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1510.5621751950002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1509.669963578,-0.8922116170001573,2.2361576484715457,--,--,Yes
219,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 22, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 3, 2, 4, 6, 21, 11, 18, 24, 12]",1509.669963578,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1509.6699635680002,-9.999894245993346e-09,2.21379607198683,--,--,Yes
220,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1509.6699635680002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 6, 5, 20, 23, 7, 8, 1, 22, 2, 4, 30, 21, 11, 18, 24, 12]",1642.3536789880002,132.68371542,2.1916581112669618,0.16331457862138832,5.514845483205083e-06,No
221,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1509.6699635680002,"[13, 26, 17, 16, 14, 30, 19, 28, 15, 10, 3, 9, 25, 27, 29, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1718.7418002180002,209.07183665000002,2.169741530154292,0.04916456425267335,4.270268421005754e-09,No
222,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1509.6699635680002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 24, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 30, 12]",1581.427353153,71.75738958499983,2.148044114852749,0.45575655748897803,0.0012542920430991665,No
223,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 23, 7, 8, 1, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1509.6699635680002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 1, 7, 8, 23, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1477.0607680480002,-32.60919551999996,2.1265636737042217,--,--,Yes
224,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 1, 7, 8, 23, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1477.0607680480002,"[18, 27, 6, 5, 24, 4, 22, 23, 30, 11, 14, 25, 3, 20, 28, 19, 17, 16, 21, 29, 9, 8, 1, 10, 13, 2, 7, 26, 15, 12]",2184.580954424,707.5201863759999,2.1052980369671794,0.21690646176334694,6.451087004971243e-30,No
225,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 1, 7, 8, 23, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1477.0607680480002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 1, 7, 8, 24, 22, 2, 4, 6, 21, 11, 18, 23, 12]",1555.855757063,78.79498901499983,2.0842450565975077,0.12137124635500884,0.0005203494035976997,No
226,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 1, 7, 8, 23, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1477.0607680480002,"[29, 7, 17, 24, 30, 15, 13, 27, 19, 9, 16, 23, 11, 21, 5, 10, 4, 8, 12, 26, 14, 18, 28, 2, 22, 25, 20, 1, 6, 3]",2223.5787934319997,746.5180253839994,2.0634026060315325,0.531684640716435,3.7612903673293835e-32,No
227,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 5, 20, 1, 7, 8, 23, 22, 2, 4, 6, 21, 11, 18, 24, 12]",1477.0607680480002,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 12]",1479.1686329080003,2.1078648600000633,2.042768579971217,0.013386296014995414,0.813529297625872,Yes
228,"[13, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 12]",1479.1686329080003,"[13, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 12]",1495.1282107080003,15.959577800000034,2.0223408941715046,0.08515754233475259,0.20631994995369743,Yes
229,"[13, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 12]",1495.1282107080003,"[13, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 21, 5, 4, 6, 22, 11, 18, 24, 12]",1661.5786914280002,166.45048071999986,2.0021174852297894,0.9859869510087982,6.008870868110892e-08,No
230,"[13, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 12]",1495.1282107080003,"[13, 29, 4, 16, 17, 26, 2, 28, 15, 10, 8, 9, 25, 27, 7, 19, 20, 1, 30, 3, 23, 11, 24, 14, 6, 21, 18, 22, 5, 12]",2026.5853528999999,531.4571421919995,1.9820963103774916,0.18698954750463403,5.136020191902407e-24,No
231,"[13, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 12]",1495.1282107080003,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1491.477146115,-3.6510645930002283,1.9622753472737167,--,--,Yes
232,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1491.477146115,"[12, 26, 5, 16, 17, 29, 19, 28, 15, 10, 25, 13, 11, 14, 30, 2, 1, 20, 7, 8, 23, 22, 24, 18, 6, 21, 3, 4, 27, 9]",1835.9362155699998,344.45906945499974,1.9426525938009795,0.8775559882166702,3.9693645585043514e-16,No
233,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1491.477146115,"[25, 6, 26, 30, 29, 17, 8, 27, 10, 18, 3, 19, 1, 7, 21, 5, 15, 12, 22, 28, 4, 23, 2, 13, 20, 24, 16, 9, 14, 11]",2320.147756874,828.670610759,1.9232260678629698,0.3838934984651987,3.7553194187551713e-38,No
234,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1491.477146115,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 11, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 2, 18, 24, 13]",1571.794711052,80.31756493699982,1.90399380718434,0.7048089272103557,0.000216754225702043,No
235,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 27, 30, 2, 20, 1, 7, 8, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1491.477146115,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 2, 20, 1, 7, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1492.9815706450001,1.5044245300000512,1.8849538691124967,0.7333516147391173,0.8524637896430782,Yes
236,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 2, 20, 1, 7, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1492.9815706450001,"[8, 15, 9, 10, 12, 4, 19, 29, 25, 18, 11, 13, 23, 20, 3, 27, 5, 24, 14, 30, 28, 2, 21, 1, 6, 16, 17, 22, 7, 26]",2095.199027485,602.2174568399998,1.8661043304213718,0.17368047741520842,9.320582696308093e-29,No
237,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 2, 20, 1, 7, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1492.9815706450001,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 2, 20, 1, 7, 27, 23, 22, 5, 4, 6, 18, 11, 21, 24, 13]",1638.3051684250001,145.32359778,1.847443287117158,0.10951695907575731,1.4706347981595797e-07,No
238,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 2, 20, 1, 7, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1492.9815706450001,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1460.9983968440001,-31.98317380100002,1.8289688542459863,--,--,Yes
239,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1460.9983968440001,"[12, 18, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 26, 24, 13]",1479.058138592,18.05974174799985,1.8106791657035264,0.6029954195602807,0.136040442644305,No
240,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1460.9983968440001,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 13, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 9]",1479.176956404,18.17855955999994,1.7925723740464912,0.9162697211795701,0.13157091788309366,No
241,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1460.9983968440001,"[17, 28, 2, 30, 1, 21, 14, 4, 18, 16, 20, 23, 7, 5, 22, 24, 19, 25, 9, 6, 3, 29, 12, 11, 8, 26, 10, 15, 13, 27]",2405.520255105,944.521858261,1.7746466503060263,0.8793476116681563,5.902116335099499e-47,No
242,"[12, 26, 14, 16, 17, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1460.9983968440001,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,-15.959577800000034,1.756900183802966,--,--,Yes
243,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 24, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 29, 13]",1668.9601300440002,223.92131100000006,1.7393311819649364,0.6994654574242002,6.573473807433668e-12,No
244,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[10, 16, 11, 26, 8, 4, 23, 2, 15, 27, 9, 18, 17, 14, 1, 7, 5, 21, 28, 6, 12, 19, 22, 3, 13, 29, 30, 25, 20, 24]",2080.3068928700004,635.2680738260003,1.721937870145287,0.06201917397723389,9.025545280583736e-33,No
245,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 23, 20, 1, 2, 27, 7, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1531.273380622,86.23456157800001,1.704718491443834,0.7324157961863363,4.038058268950095e-05,No
246,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[17, 26, 12, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1509.3389315440002,64.30011250000007,1.6876713065293956,0.2194500845550159,0.0004905513811233962,No
247,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 18, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 9, 24, 13]",1478.8325783440002,33.79375930000015,1.6707945934641015,0.8849468868551196,0.01750564177440364,No
248,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 11, 26, 2, 23, 8, 6, 17, 27, 16, 15, 28, 3, 20, 1, 9, 13, 22, 10, 14, 29, 19, 7, 25, 4, 18, 5, 24, 30, 21]",2215.2749290449997,770.2361100009996,1.6540866475294604,0.20465159719102755,3.577626429779063e-41,No
249,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 23, 27, 2, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1461.990571534,16.95175248999999,1.6375457810541658,0.9921177651012805,0.126137188262944,No
250,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 18, 11, 21, 24, 13]",1590.362416824,145.32359778,1.621170323243624,0.5481815966992786,1.6363163353655097e-08,No
251,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 30, 25, 8, 9, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1500.890116262,55.8512972179999,1.6049586200111878,0.800260488439101,0.0009492459334024094,No
252,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 11, 27, 23, 22, 5, 4, 6, 21, 2, 18, 24, 13]",1494.2932498839998,49.25443083999971,1.5889090338110758,0.0993763906388535,0.0020298775199564523,No
253,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 13, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 17]",1483.926702104,38.88788305999992,1.573019943472965,0.008980850596975842,0.007123473476276344,No
254,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 23, 20, 1, 2, 27, 7, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1531.273380622,86.23456157800001,1.5572897440382354,0.8262256865160257,1.5495606545006536e-05,No
255,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 2, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 13]",1445.038819044,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,-0.970113450000099,1.541716846597853,--,--,Yes
256,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[5, 7, 24, 27, 15, 9, 11, 12, 3, 16, 6, 30, 25, 20, 26, 29, 13, 2, 8, 21, 18, 23, 17, 4, 22, 14, 1, 28, 10, 19]",2347.957505369,903.888799775,1.5262996781318745,0.9129367077333351,3.642146655769703e-52,No
257,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 13, 1, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1485.828467414,41.759761819999994,1.5110366813505558,0.9018147735117781,0.003976713530998551,No
258,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[26, 12, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1452.879369904,8.810664309999993,1.4959263145370503,0.6416445250732509,0.3079079764981595,No
259,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[20, 19, 23, 2, 17, 7, 5, 14, 15, 25, 27, 11, 12, 3, 16, 4, 6, 8, 9, 26, 30, 22, 13, 28, 21, 1, 10, 18, 24, 29]",2380.540296865,936.4715912710001,1.4809670513916797,0.5337690129557624,1.1907705892135874e-55,No
260,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 24, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 29, 2]",1673.3284675440002,229.2597619500002,1.4661573808777628,0.3369595078805876,2.618592741380729e-14,No
261,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 4, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 26, 6, 21, 11, 18, 24, 2]",1472.266673477,28.197967883000047,1.4514958070689852,0.524054129921969,0.020540293801724143,No
262,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[1, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 12, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1507.167562032,63.098856437999984,1.4369808489982954,0.5876994665787985,0.00015344889338792637,No
263,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 21, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 25, 11, 18, 24, 2]",1626.2594017539998,182.1906961599998,1.4226110405083123,0.7842287309571693,7.519178619520333e-12,No
264,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 29, 19, 13, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 28, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1704.362866964,260.29416137,1.4083849301032292,0.05331007351944317,8.850283433069976e-17,No
265,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 28, 29, 2, 14, 15, 10, 3, 9, 25, 19, 13, 7, 20, 1, 30, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 8]",1861.150407132,417.08170153800006,1.394301080802197,0.3576935478766179,1.0414130759488302e-26,No
266,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[16, 6, 14, 21, 15, 29, 23, 2, 20, 11, 9, 10, 25, 4, 1, 26, 24, 17, 27, 28, 12, 22, 5, 30, 3, 13, 8, 19, 18, 7]",2265.380035891,821.3113302969998,1.3803580699941749,0.4776166708369137,2.0848027405448704e-52,No
267,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 22, 23, 5, 4, 6, 21, 11, 18, 24, 2]",1481.078091834,37.00938623999991,1.3665544892942332,0.3615167386037418,0.0044428805948366875,No
268,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 6, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 10, 21, 11, 18, 24, 2]",1585.603319874,141.53461427999991,1.3528889444012908,0.3292638886631938,8.186897086510491e-10,No
269,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 14, 16, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1500.783445554,56.71473996000009,1.339360054957278,0.926542050532014,0.00020988913893735933,No
270,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 9, 25, 8, 30, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1444.068705594,"[12, 26, 17, 16, 14, 29, 19, 28, 15, 10, 3, 30, 25, 8, 9, 7, 20, 1, 13, 27, 23, 22, 5, 4, 6, 21, 11, 18, 24, 2]",1499.920002812,55.8512972179999,1.3259664544077052,0.06139450868188312,0.00021948210631966307,No
